Station,Dataset,Type,Model,Location_Intercept,Location_SE_Intercept,Location_Slope,Location_SE_Slope,Scale_Intercept,Scale_SE_Intercept,Scale_Slope,Scale_SE_Slope,Shape,Shape_SE,Trend_lr_pval,Shape_lr_pval,First_Observation_Date,Last_Observation_Date,Elapsed_Years,Significant_Trend,Significant_Shape
Avasjö-Borgafjäll D,Aligned,Gumbel,Stationary,29.749464559105085,0.9665015714227312,NA,NA,7.17229947848495,0.7376957247397655,NA,NA,NA,NA,NA,NA,1963-10-01,2024-09-30,60.99931553730322,NA,NA
Avasjö-Borgafjäll D,Aligned,GEV,Multiplicative (mu),26.980731156977246,1.830435619998923,0.08619579545421366,0.05126896341374763,6.838297150568136,0.7829892064408353,NA,NA,0.05701437113130518,0.12429433238487984,0.09590634120386013,0.7091582253679779,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Avasjö-Borgafjäll D,Aligned,Gumbel,Multiplicative (mu),27.131983650073778,1.8825691542787546,0.08823445040769168,0.053379552890904736,7.0005314635537115,0.7198027829520242,NA,NA,NA,NA,0.10252436306719845,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Avasjö-Borgafjäll D,Aligned,GEV,Multiplicative (sigma),29.667710485164402,1.09347808681211,NA,NA,2.0107076513360544,0.20720862706537227,-0.0019844376492459408,0.005775554758749736,0.04834123676407773,0.13228649346533738,0.732035264455124,0.6239134282646792,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Avasjö-Borgafjäll D,Aligned,Gumbel,Multiplicative (sigma),29.839953582101202,1.0091370271697637,NA,NA,2.023260685227471,0.20295156765582795,-0.001744466726275033,0.005677746689060667,NA,NA,0.7594503417507776,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Avasjö-Borgafjäll D,Aligned,GEV,Multiplicative (mu/sigma),26.904856856430822,1.9023371723603235,0.08816978367174008,0.0531906285481971,1.895216598814458,0.23210272168117718,8.108332732162574e-4,0.006001315325721313,0.06136662799433848,0.1281357269897913,0.24775711640487608,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Avasjö-Borgafjäll D,Aligned,Gumbel,Multiplicative (mu/sigma),27.130613217139654,1.9094436854332517,0.08825178912197691,0.05440764537697522,1.9459613378895633,0.20471453378916526,6.215337303675763e-6,0.00559432877182661,NA,NA,0.2637067060598639,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Borås,Aligned,GEV,Stationary,34.66379535891409,1.1112301817860248,NA,NA,7.859252087104934,0.7754289277620602,NA,NA,-0.07661832552871105,0.0782748420997951,NA,0.4492988357844382,1963-10-01,2024-09-30,60.99931553730322,NA,FALSE
Borås,Aligned,Gumbel,Stationary,34.34299480097932,1.0468528463479643,NA,NA,7.7460618845613824,0.7477224740887058,NA,NA,NA,NA,NA,NA,1963-10-01,2024-09-30,60.99931553730322,NA,NA
Borås,Aligned,GEV,Multiplicative (mu),34.2314256321527,2.313795038290808,0.0130734482722141,0.061265370946016556,7.820369483862285,0.7934350614738047,NA,NA,-0.06944303550565067,0.08634305049092782,0.8322029661516317,0.36873214148465805,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
